module,type,name,res_id,src,value
account,model,"ir.ui.menu,name",account.menu_account_report_tree_hierarchy,Account Reports Hierarchy,会计报告树
account,field,"account.fiscal.position.account,account_src_id",0,Account Source,源科目
account,field,"account.fiscal.position.account.template,account_src_id",0,Account Source,源科目
account,model,"ir.actions.act_window,name",account.action_account_state_open,Account State Open,科目状态打开
account,model,"ir.model,name",account.model_account_state_open,Account State Open,科目状态打开
account,view,account.account,account.account_account_graph,Account Statistics,科目统计
account,view,account.bank.statement,account.account_cash_statement_graph,Account Statistics,科目统计
account,view,account.move.line,account.account_move_line_graph,Account Statistics,科目统计
account,view,account.subscription,account.view_subscription_search,Account Subscription,科目订阅
account,model,"ir.model,name",account.model_account_subscription,Account Subscription,科目订阅
account,model,"ir.model,name",account.model_account_subscription_line,Account Subscription Line,科目的周期性分录明细
account,view,account.tax,account.view_tax_form,Account Tax,税
account,view,account.tax,account.view_tax_tree,Account Tax,税
account,field,"account.tax,tax_code_id",0,Account Tax Code,税编码
account,view,account.tax.code,account.view_tax_code_form,Account Tax Code,税编码
account,view,account.tax.code,account.view_tax_code_search,Account Tax Code,税编码
account,view,account.tax.code,account.view_tax_code_tree,Account Tax Code,税编码
account,view,account.tax.code.template,account.view_tax_code_template_form,Account Tax Code Template,税编码模板
account,view,account.tax.code.template,account.view_tax_code_template_tree,Account Tax Code Template,税编码模板
account,model,"ir.actions.act_window,name",account.action_account_vat_declaration,Account Tax Declaration,会计税务申报
account,view,account.tax.template,account.view_account_tax_template_form,Account Tax Template,税模板
account,view,account.tax.template,account.view_account_tax_template_tree,Account Tax Template,税模板
account,view,account.account.template,account.view_account_template_form,Account Template,科目模板
account,view,account.account.template,account.view_account_template_search,Account Template,科目模板
account,view,account.account.template,account.view_account_template_tree,Account Template,科目模板
account,view,account.chart.template,account.view_account_chart_template_seacrh,Account Template,科目模板
account,model,"ir.actions.act_window,name",account.action_account_template_form,Account Templates,科目模板
account,model,"ir.ui.menu,name",account.menu_action_account_template_form,Account Templates,科目模板
account,view,website,account.report_agedpartnerbalance,Account Total,总账
account,view,account.account,account.view_account_search,Account Type,类型
account,field,"account.account,user_type",0,Account Type,类型
account,view,account.account.template,account.view_account_template_search,Account Type,类型
account,field,"account.account.template,user_type",0,Account Type,类型
account,view,account.account.type,account.view_account_type_form,Account Type,类型
account,view,account.account.type,account.view_account_type_search,Account Type,类型
account,view,account.account.type,account.view_account_type_tree,Account Type,类型
account,field,"account.account.type,name",0,Account Type,类型
account,field,"account.bank.accounts.wizard,account_type",0,Account Type,类型
account,field,"account.entries.report,user_type",0,Account Type,类型
account,selection,"account.financial.report,type",0,Account Type,类型
account,model,"ir.model,name",account.model_account_account_type,Account Type,类型
account,field,"report.account.receivable,type",0,Account Type,类型
account,field,"report.account_type.sales,user_type",0,Account Type,类型
account,help,"account.account,user_type",0,"Account Type is used for information purpose, to generate country-specific legal reports, and set the rules to close a fiscal year and generate opening entries.",科目类别用于生成合乎各国财税规范的报告，设置财年结帐的规则以及生成未登帐凭证
account,field,"account.financial.report,account_type_ids",0,Account Types,科目类型
account,model,"ir.actions.act_window,name",account.action_account_type_form,Account Types,科目类型
account,model,"ir.ui.menu,name",account.menu_action_account_type_form,Account Types,科目类型
account,model,"ir.model,name",account.model_account_unreconcile,Account Unreconcile,科目反对账
account,model,"ir.model,name",account.model_account_unreconcile_reconcile,Account Unreconcile Reconcile,科目对账反对账
