module,type,name,res_id,src,value
account,selection,"account.tax.chart,target_move",0,All Posted Entries,
account,selection,"account.vat.declaration,target_move",0,All Posted Entries,
account,selection,"accounting.report,target_move",0,All Posted Entries,
account,code,addons\account\report\common_report_header.py,68,All Posted Entries,
account,view,website,account.report_trialbalance,All accounts,
account,view,website,account.report_generalledger,All accounts',
account,field,"account.bank.statement,all_lines_reconciled",0,All lines reconciled,
account,help,"account.move,state",0,"All manually created new journal entries are usually in the status 'Unposted', but you can set the option to skip that status on the related journal. In that case, they will behave as journal entries automatically created by the system on document validation (invoices, bank statements...) and will be created in 'Posted' status.",
account,view,validate.account.move.lines,account.validate_account_move_line_view,All selected journal entries will be validated and posted. It means you won't be able to modify their accounting fields anymore.,
account,code,addons\account\account_bank_statement.py,348,All the account entries lines must be processed in order to close the statement.,
account,field,"account.journal,update_posted",0,Allow Cancelling Entries,
account,field,"account.account,reconcile",0,Allow Reconciliation,
account,field,"account.account.template,reconcile",0,Allow Reconciliation,
account,field,"account.config.settings,group_multi_currency",0,Allow multi currencies,
account,field,"account.config.settings,group_proforma_invoices",0,Allow pro-forma invoices,
account,field,"account.automatic.reconcile,allow_write_off",0,Allow write off,
account,help,"account.config.settings,group_multi_currency",0,Allows you multi currency environment,
account,help,"account.config.settings,group_proforma_invoices",0,Allows you to put invoices in pro-forma state.,
account,help,"account.config.settings,group_analytic_accounting",0,Allows you to use the analytic accounting.,
account,selection,"account.tax,applicable_type",0,Always,
account,view,account.analytic.line,account.account_analytic_line_extended_form,Amount,
account,view,account.analytic.line,account.view_account_analytic_line_form,Amount,
account,field,"account.bank.statement.line,amount",0,Amount,
account,field,"account.invoice.line,price_subtotal",0,Amount,
account,field,"account.invoice.tax,amount",0,Amount,
account,view,account.move,account.view_move_form,Amount,
account,field,"account.move,amount",0,Amount,
account,view,account.move.line,account.view_move_line_form,Amount,
account,field,"account.statement.operation.template,amount",0,Amount,
account,field,"account.tax,amount",0,Amount,
account,field,"account.tax.template,amount",0,Amount,
account,xsl,account.transfer,0,Amount,
account,code,addons\account\static\src\js\account_widgets.js,102,Amount,
account,code,addons\account\static\src\js\account_widgets.js,107,Amount,
account,code,addons\account\static\src\xml\account_bank_statement_reconciliation.xml,138,Amount,
account,code,addons\account\static\src\xml\account_bank_statement_reconciliation.xml,171,Amount,
account,field,"analytic.entries.report,amount",0,Amount,
account,field,"cash.box.in,amount",0,Amount,
account,field,"cash.box.out,amount",0,Amount,
account,view,website,account.report_invoice_document,Amount,
account,view,account.payment.term.line,account.view_payment_term_line_form,Amount Computation,
account,field,"account.analytic.line,amount_currency",0,Amount Currency,
account,field,"account.bank.statement.line,amount_currency",0,Amount Currency,
account,field,"account.entries.report,amount_currency",0,Amount Currency,
account,field,"account.model.line,amount_currency",0,Amount Currency,
account,field,"account.move.line,amount_currency",0,Amount Currency,
account,view,account.payment.term.line,account.view_payment_term_line_form,Amount To Pay,
account,field,"account.payment.term.line,value_amount",0,Amount To Pay,
account,field,"account.statement.operation.template,amount_type",0,Amount type,
account,sql_constraint,account.fiscal.position.account,0,An account fiscal position could be defined only once time on same accounts.,
account,field,"account.aged.trial.balance,direction_selection",0,Analysis Direction,
account,view,website,account.report_agedpartnerbalance,Analysis Direction:,
account,view,account.move,account.view_move_form,Analytic,
account,view,account.move.line,account.view_move_line_form,Analytic,
account,model,"ir.ui.menu,name",account.next_id_40,Analytic,
account,view,website,account.report_analyticjournal,Analytic,
account,code,addons\account\static\src\js\account_widgets.js,115,Analytic Acc.,
account,code,addons\account\static\src\js\account_widgets.js,122,Analytic Acc.,
account,view,account.analytic.account,account.view_account_analytic_account_search,Analytic Account,
account,view,account.analytic.line,account.view_account_analytic_line_filter,Analytic Account,
account,field,"account.entries.report,analytic_account_id",0,Analytic Account,
account,field,"account.invoice.line,account_analytic_id",0,Analytic Account,
account,field,"account.model.line,analytic_account_id",0,Analytic Account,
account,field,"account.move.line,analytic_account_id",0,Analytic Account,
